0,1,2,3,4,5
0,-0.275,0.469,0.851,2.568,0.442
1,0.0,0.863,0.739,1.268,0.251
1,0.0,1.531,0.698,0.878,0.179
0,-0.111,0.405,0.408,-0.319,3.467
0,-0.058,-0.079,-0.194,1.071,0.974
0,0.299,0.423,-0.447,2.724,1.405
1,1.258,1.026,2.116,0.593,0.671
0,-0.061,0.098,-0.12,0.604,2.631
1,1.399,0.915,1.966,0.754,0.426
0,0.0,0.685,1.012,1.589,0.132
0,-0.14,0.172,-0.274,1.627,0.887
0,-0.194,0.481,0.931,2.625,0.524
0,0.154,-0.224,-0.527,2.261,0.89
0,-0.116,-0.191,-0.458,2.114,0.478
0,0.625,-0.294,-0.518,3.341,0.435
0,0.421,1.037,2.355,0.918,0.348
0,0.077,-0.097,-0.184,1.354,2.112
0,0.99,-0.346,0.628,0.576,0.281
1,0.851,1.332,0.622,0.513,0.149
0,0.65,-0.76,2.029,1.54,0.262
1,0.0,-0.583,1.928,0.472,0.176
1,-0.476,1.629,1.522,1.881,0.487
0,-0.267,-0.613,2.619,1.876,0.364
0,-0.333,-0.79,2.542,0.967,0.397
1,-0.355,1.169,1.148,2.494,0.544
0,-0.205,-0.467,1.618,2.526,0.607
1,0.997,1.639,0.535,0.38,0.52
1,1.071,-0.418,1.6,0.949,0.528
0,-0.131,0.394,0.504,1.455,2.043
0,0.0,0.798,0.48,0.468,0.16
0,0.355,-0.294,0.933,1.687,0.544
1,0.0,1.773,0.739,0.515,0.182
0,-0.085,-0.086,0.161,-0.292,3.5
1,1.952,0.888,1.49,0.517,0.328
1,2.049,0.833,1.292,0.99,0.454
0,0.646,0.909,2.043,0.46,0.236
1,-0.384,-0.54,1.992,0.871,0.627
0,-0.111,-0.173,-0.386,2.006,0.962
0,-0.051,0.131,-0.112,0.651,2.328
1,-0.569,2.254,0.923,1.211,0.31
0,0.322,-0.268,-0.436,3.256,0.513
0,-0.202,0.352,-0.793,2.984,0.515
0,-0.197,0.504,1.291,1.265,0.221
0,-0.075,0.143,0.208,0.735,1.839
0,-0.428,-0.991,2.185,0.935,0.159
0,2.273,-0.74,0.477,0.366,0.114
0,-0.447,0.488,0.317,0.734,2.063
0,-0.172,0.24,-0.29,1.472,1.376
0,-0.129,-0.331,1.465,0.524,2.744
0,-0.404,1.452,-0.46,2.317,0.973
0,-0.167,-0.354,1.469,2.277,0.687
0,-0.117,0.113,0.174,-0.23,3.266
0,-0.299,-0.848,2.061,1.416,0.197
0,1.29,-0.7,2.417,1.182,0.257
0,-0.118,-0.301,1.248,0.385,2.993
0,0.0,0.401,0.708,1.797,0.375
0,-0.158,-0.253,0.845,2.169,0.502
0,-0.416,-0.844,2.569,1.094,-0.129
0,0.0,-0.609,2.32,1.184,0.27
1,0.639,1.066,1.54,0.953,0.31
0,-0.284,0.458,1.217,1.784,0.401
0,-0.141,0.248,0.55,1.97,0.52
0,0.953,0.371,-0.59,2.897,0.391
0,-0.203,0.525,1.474,1.428,0.255
0,0.214,0.331,-0.651,2.769,0.252
0,1.737,0.996,0.41,0.268,0.137
0,-0.396,0.741,1.616,1.18,0.337
0,-0.836,-1.3,-0.404,-0.688,0.98
1,-0.814,2.318,1.172,0.921,0.305
0,-0.307,-0.531,2.474,0.892,0.279
0,-0.27,-0.593,2.134,1.134,0.339
1,1.092,1.185,0.821,0.527,0.272
0,0.087,-0.083,-0.208,1.375,2.177
0,0.0,0.306,0.687,1.876,0.383
0,-0.497,-0.53,1.936,1.25,0.231
0,-0.266,0.746,-0.289,1.333,-0.089
1,-0.23,0.65,0.945,2.88,0.433
0,0.132,-0.189,-0.549,2.276,0.514
0,-0.1,-0.211,-0.39,1.934,0.501
0,-0.126,-0.324,1.359,0.358,3.098
1,-0.602,1.781,-0.833,0.789,0.099
0,0.077,0.109,-0.134,0.481,3.466
0,1.464,0.981,0.371,0.365,0.216
0,-0.543,1.305,-0.852,0.48,0.181
1,0.0,1.278,0.373,0.804,0.119
0,0.0,2.188,0.951,0.671,0.121
1,2.113,-0.823,0.429,0.343,0.082
1,0.0,2.166,1.702,0.788,0.696
0,0.278,0.131,-0.281,1.231,2.414
0,0.089,0.123,0.16,0.772,1.667
0,0.06,0.072,0.131,0.528,2.131
0,-0.213,0.247,-0.437,2.829,0.608
0,-0.47,1.376,1.766,1.041,0.474
1,-0.374,1.553,0.877,1.8,1.231
1,1.342,0.546,1.335,1.464,0.94
0,1.707,1.885,0.524,0.493,0.108
1,0.0,0.84,1.066,1.035,0.457
1,1.748,0.916,1.422,0.837,0.706
0,0.249,0.545,-0.603,3.137,0.798
1,0.726,0.932,1.486,1.678,0.961
0,-0.111,-0.202,0.779,2.845,0.706
0,-0.181,0.287,-0.428,2.081,0.215
0,0.14,-0.109,0.348,1.322,1.383
0,-0.155,0.362,0.691,2.619,0.495
0,1.84,-0.625,0.454,0.339,0.154
1,-0.529,1.115,0.419,0.699,0.272
0,0.0,2.296,1.125,0.528,0.115
0,-0.082,0.091,0.108,-0.266,3.137
0,0.991,0.324,-0.63,2.963,0.463
0,-0.098,0.143,-0.228,1.094,0.817
0,0.0,1.005,1.848,1.193,0.404
1,0.849,1.286,0.349,0.545,0.297
1,-0.178,-0.256,-0.517,1.688,1.208
0,-0.217,0.691,1.43,2.249,0.476
0,-0.614,1.936,1.122,0.706,0.164
1,1.266,-0.343,0.89,0.733,0.202
0,-0.393,0.223,0.299,0.69,2.337
0,0.341,0.476,0.572,0.56,2.558
0,-0.244,-0.532,1.173,2.111,0.256
0,0.0,-0.541,1.964,1.047,0.212
0,-0.459,-0.985,2.458,0.792,0.341
1,-0.738,1.792,1.253,0.824,0.208
0,-0.172,0.32,-0.664,3.331,0.302
0,-0.064,0.16,0.133,0.267,2.533
1,0.913,1.238,0.71,0.317,0.292
0,-0.144,0.211,0.135,0.6,1.796
1,-0.397,1.094,1.832,0.487,0.511
1,0.604,1.122,0.829,1.187,0.755
0,0.459,-0.319,0.948,1.503,0.344
0,-1.046,-0.407,0.571,0.524,0.239
0,-0.391,1.402,-0.471,2.345,0.999
0,-0.422,0.716,1.399,1.546,0.233
0,0.374,0.396,-0.476,2.574,1.515
0,0.0,0.87,1.73,0.831,0.29
0,-0.118,0.322,-0.445,1.88,0.304
0,-0.189,0.412,1.15,2.248,0.504
0,0.0,1.485,0.513,0.337,0.096
1,-0.144,-0.355,1.763,1.765,1.339
0,0.0,-0.988,1.893,-0.895,-0.195
0,0.0,0.437,0.538,0.987,0.231
0,0.186,0.327,-0.391,2.122,0.922
1,0.875,0.7,0.972,2.329,0.394
0,0.594,0.367,-0.502,2.927,0.38
0,0.547,-0.71,2.49,0.86,0.233
1,0.367,0.7,1.235,2.823,0.785
1,1.597,0.772,1.844,0.813,0.503
1,1.763,1.149,1.723,0.565,0.427
0,0.0,-0.261,-0.665,3.144,0.54
0,0.128,-0.146,-0.32,1.957,1.172
1,1.386,-0.78,2.447,0.962,0.213
0,0.0,2.191,1.393,0.573,0.122
1,-0.248,-0.626,2.839,0.633,1.103
1,1.378,0.714,1.197,1.906,0.333
0,-0.107,-0.182,-0.566,2.15,1.453
0,0.544,0.976,2.238,1.004,0.383
0,-0.149,0.121,0.154,0.421,2.115
0,0.706,0.92,0.666,1.798,1.483
1,-0.355,1.169,1.148,2.493,0.544
0,-0.17,-0.365,1.512,2.415,0.723
0,-0.162,-0.261,-0.506,2.565,0.597
1,-0.634,1.803,0.957,0.731,0.474
0,-0.659,2.132,0.629,0.483,0.119
1,-0.477,0.942,1.195,0.594,0.115
0,0.0,-0.944,2.658,1.086,0.223
0,-0.115,0.266,0.8,0.918,2.967
0,-0.315,-0.659,2.611,1.436,0.289
0,0.337,0.417,-0.538,3.092,0.89
0,0.068,0.089,-0.104,0.6,1.719
0,-0.06,-0.121,-0.274,1.647,1.19
0,0.0,0.825,1.262,1.139,0.332
0,0.235,-0.155,-0.326,2.364,1.21
0,0.0,-0.454,0.428,0.286,0.067
1,1.297,2.097,0.978,0.58,0.334
0,-0.35,0.721,1.757,1.943,0.305
0,-0.199,0.625,-0.518,3.394,0.472
0,-0.39,0.519,0.635,0.355,0.079
1,1.408,1.122,2.032,0.581,0.302
1,0.0,1.285,1.633,1.223,0.341
0,0.081,-0.073,0.14,-0.234,3.336
1,0.0,0.949,1.462,0.62,-0.118
0,-0.056,-0.095,-0.138,0.608,3.639
1,0.851,1.434,0.439,0.544,0.271
0,0.069,-0.076,-0.166,1.113,1.509
0,0.691,2.209,1.275,0.543,0.883
0,-0.195,-0.372,1.361,2.588,0.43
0,-0.057,-0.069,-0.148,0.591,3.236
0,-0.122,0.35,-0.458,1.825,0.308
0,-0.474,-0.826,2.605,1.292,-0.144
0,-0.096,0.277,0.575,1.764,0.327
0,-0.068,0.068,-0.101,0.717,1.101
1,0.513,-0.465,1.327,-0.812,0.31
1,-0.804,1.387,0.693,0.362,0.173
1,-0.242,-0.607,2.77,0.662,1.139
0,0.0,0.792,1.784,0.715,0.145
1,0.0,1.386,1.679,1.2,0.305
0,0.375,-0.478,2.064,1.44,0.453
1,1.723,-0.877,2.382,0.709,0.174
1,0.993,1.273,0.594,0.292,0.253
0,-0.1,-0.162,-0.446,2.499,1.712
0,-0.177,0.507,1.387,1.369,0.201
0,-0.578,1.26,0.868,0.744,0.187
0,0.559,-0.6,2.552,1.371,0.392
0,-0.129,-0.234,-0.525,3.001,0.702
0,1.016,0.627,1.368,1.483,0.647
1,-0.785,-0.999,-1.086,0.722,0.49
1,0.634,0.524,0.903,2.024,0.851
0,-0.099,-0.176,-0.468,2.247,0.5
1,0.0,1.763,0.477,0.392,0.094
1,-0.797,1.844,0.622,0.435,0.103
0,0.942,0.801,0.657,1.606,1.508
0,0.073,0.082,-0.091,0.579,1.6
1,-0.593,1.857,1.1,1.414,0.789
0,0.113,0.274,0.578,1.919,0.337
0,-0.155,0.28,0.457,1.411,1.532
1,1.115,1.501,0.784,0.588,0.36
1,0.0,0.849,0.84,0.498,0.096
0,0.145,0.211,-0.363,2.493,0.736
0,-0.181,-0.491,1.442,1.356,0.198
0,0.561,0.449,0.396,1.01,0.24
0,1.263,-0.672,2.52,1.187,0.246
0,0.0,1.049,0.516,0.389,0.128
0,0.0,-0.18,-0.509,2.402,1.246
0,0.0,1.07,1.867,0.814,0.182
0,-0.136,0.343,-0.505,2.086,0.315
0,0.11,0.088,0.206,0.322,2.963
0,1.058,0.971,0.456,0.569,0.245
1,-0.273,-0.309,1.168,1.904,0.509
1,2.068,1.033,1.287,0.675,0.448
1,1.451,0.633,1.494,0.618,0.225
0,0.401,0.687,0.577,0.551,2.796
1,-0.24,0.863,0.772,2.523,1.22
0,0.069,-0.1,0.354,1.023,0.726
1,0.0,2.514,0.767,0.451,0.098
0,-0.176,0.236,0.327,0.591,1.126
1,1.522,0.468,0.494,0.544,0.121
1,-0.748,1.4,0.393,0.422,0.187
1,-0.961,1.569,0.768,0.563,0.247
1,0.755,1.409,1.869,0.605,1.02
0,-0.051,-0.083,-0.122,0.402,2.168
0,-0.364,0.414,0.702,2.167,0.535
1,-0.579,1.021,1.124,0.757,0.25
0,0.106,0.178,-0.132,0.582,2.836
0,-0.214,0.556,1.158,1.334,0.156
0,0.065,0.094,-0.128,0.818,2.986
0,-0.2,0.129,0.135,0.524,1.6
0,-0.176,-0.345,1.204,1.952,0.516
0,-0.065,0.111,0.265,1.19,1.946
1,-0.786,2.123,0.664,0.87,0.207
0,-0.376,1.249,-0.5,3.163,0.254
0,0.102,0.163,0.189,0.61,2.493
0,0.0,1.039,2.373,1.014,0.243
0,-0.211,-0.508,1.623,1.141,1.309
0,-0.317,0.737,1.457,2.031,0.296
0,-0.164,0.242,0.35,1.795,1.0
0,-0.092,-0.127,-0.188,0.679,-1.595
0,-0.163,0.679,0.479,1.039,2.763
1,0.0,0.64,1.301,0.805,0.277
0,-0.199,-0.187,-0.45,2.735,0.857
1,0.465,0.391,-0.46,2.116,0.451
0,-0.35,-0.82,2.274,1.257,0.165
0,-0.384,-0.723,1.876,1.316,0.27
1,0.0,1.258,0.753,0.636,0.199
0,0.58,1.118,2.311,0.968,0.394
0,-0.505,-0.54,2.024,1.413,0.251
0,0.0,-0.633,2.489,0.986,0.17
0,0.429,0.375,0.384,0.888,2.453
1,0.859,-0.505,1.596,1.135,0.904
0,0.056,-0.073,0.158,0.333,2.981
1,1.277,1.258,2.42,0.822,0.21
0,-0.639,1.884,1.237,1.704,0.301
0,0.398,0.309,-0.416,2.755,1.456
0,0.547,1.559,1.962,0.57,0.257
1,-0.479,1.724,1.83,1.543,0.525
0,-0.05,0.133,0.179,0.482,2.637
0,-0.071,0.194,0.24,-0.256,3.75
0,-0.52,1.674,0.966,0.548,0.161
0,-0.188,-0.265,-0.641,3.04,0.562
0,-0.148,-0.189,-0.372,1.909,0.577
0,0.116,0.164,-0.297,1.872,1.666
0,-0.13,-0.184,-0.452,2.759,0.832
0,-0.214,-0.459,1.661,1.396,0.3
0,0.169,-0.215,-0.449,3.408,0.724
0,0.0,0.572,1.175,1.315,0.249
1,1.24,0.34,0.887,0.734,0.201
0,-0.879,2.175,0.958,0.442,0.334
1,-0.793,2.13,0.993,0.623,0.13
0,-0.655,2.113,1.317,0.816,0.218
1,-0.228,-0.56,2.311,1.555,0.886
0,0.224,-0.154,-0.475,2.258,0.89
0,0.713,-0.309,0.875,2.994,0.665
0,0.274,0.31,-0.554,3.198,0.636
1,1.297,0.791,0.518,0.61,0.189
0,0.0,0.474,0.563,0.562,0.069
1,-0.207,0.625,1.821,1.651,1.029
1,-0.419,1.154,1.714,0.593,0.593
1,-0.354,-0.748,-1.3,0.566,0.16
1,0.0,-0.954,-0.448,-0.256,-0.058
0,-0.242,-0.682,1.963,1.201,0.639
0,0.921,0.495,0.309,0.464,0.086
1,0.0,1.106,0.31,0.571,0.326
0,0.427,-0.794,2.504,0.72,0.717
0,-0.11,-0.183,0.581,1.644,1.592
1,1.171,1.106,2.29,1.033,0.32
1,0.0,0.829,0.332,0.517,0.105
0,-0.219,0.535,1.297,1.38,0.228
0,-0.073,-0.123,0.341,1.408,3.012
0,-0.091,-0.201,1.015,0.614,3.269
1,-0.46,0.584,0.867,0.854,0.174
0,0.939,0.849,0.58,0.405,0.1
0,0.065,0.091,-0.127,0.737,1.258
0,-0.614,1.984,0.918,0.548,0.189
0,0.0,0.372,-0.6,2.703,0.397
0,-0.131,-0.261,1.605,1.568,1.487
1,-0.776,1.108,1.723,0.58,0.418
1,0.0,2.133,0.836,0.699,0.258
0,-0.173,-0.317,0.978,2.52,0.476
0,0.162,0.28,-0.626,3.092,1.101
0,0.707,0.921,0.666,1.798,1.483
1,0.851,1.332,0.622,0.513,0.149
0,-0.45,1.579,0.866,0.972,1.757
1,0.415,0.852,2.105,0.812,0.27
0,-0.272,0.648,1.509,2.521,0.559
0,-0.158,-0.326,1.048,1.876,0.686
1,-0.756,1.616,0.679,0.473,0.172
0,0.327,0.551,-0.58,3.241,0.876
0,-0.048,-0.072,-0.124,0.473,2.999
0,-0.297,-0.577,-0.927,-0.863,-0.191
0,-0.118,-0.215,-0.663,2.848,0.534
1,1.95,1.28,1.529,0.815,0.325
1,0.647,0.741,2.216,0.698,0.444
1,-0.639,1.726,1.385,0.796,0.182
0,-0.047,-0.066,-0.104,0.496,2.87
1,0.0,1.683,0.828,0.512,0.122
0,0.0,-0.867,2.144,0.996,0.193
1,0.0,-0.623,0.691,-0.341,-0.094
0,0.2,0.187,0.256,1.034,2.374
0,-0.191,-0.48,2.304,0.517,1.722
0,-0.201,-0.436,1.443,2.804,0.716
0,-0.276,0.385,0.486,1.3,1.362
1,-0.636,1.921,0.826,0.599,0.305
0,0.881,0.961,0.501,0.436,0.132
0,-0.095,-0.173,-0.407,2.216,0.519
1,-0.224,0.749,1.776,2.407,0.698
0,0.0,-0.517,1.711,1.136,0.183
0,0.366,0.59,1.261,1.809,-0.165
0,-0.624,-0.314,1.055,1.241,0.298
1,-0.638,1.327,0.746,0.632,0.162
0,-0.066,0.198,0.216,-0.22,2.406
0,-0.505,1.773,1.306,0.585,0.461
1,-0.704,1.914,0.872,1.144,0.328
0,-0.063,0.117,-0.15,0.997,2.003
1,0.865,0.954,0.806,0.809,0.335
0,-0.912,1.848,1.385,0.579,-0.082
0,-0.18,-0.344,1.176,2.023,0.651
1,1.188,1.601,0.595,0.32,0.211
0,-0.191,-0.277,-0.56,2.04,1.061
0,-0.467,1.139,2.474,1.074,0.31
0,0.056,0.078,-0.098,0.636,2.03
1,-0.458,1.805,1.336,1.65,0.535
1,-0.672,1.532,1.866,0.584,1.031
0,0.417,-0.506,1.883,1.128,0.651
0,-0.134,0.339,0.493,1.149,2.074
0,-0.413,0.194,-0.311,1.991,1.031
1,-0.421,1.508,2.266,1.284,0.641
0,0.0,-0.772,2.328,1.253,0.387
0,-0.116,0.204,-0.488,1.895,0.635
1,1.069,0.615,0.902,1.958,1.392
0,0.057,-0.087,-0.13,0.584,3.909
1,0.0,-0.864,2.004,1.119,0.317
1,-0.257,-0.264,0.841,2.03,0.556
0,-0.092,-0.137,-0.303,1.36,1.527
0,0.656,0.45,0.448,1.245,2.131
1,0.0,1.042,1.136,0.511,0.251
0,-0.23,0.442,0.45,1.288,2.237
0,-0.406,0.404,0.641,2.34,0.687
0,-0.134,0.5,0.523,1.077,2.869
0,-0.387,1.009,-0.43,2.716,1.027
0,0.0,-0.542,1.771,1.433,0.214
0,-0.127,-0.161,-0.383,2.842,0.674
0,0.239,-0.204,-0.421,2.8,1.064
0,-0.346,0.872,2.17,0.732,0.126
0,-0.069,-0.106,-0.242,1.389,2.995
0,-0.093,0.183,-0.298,1.634,1.227
1,0.0,-0.982,-0.671,0.485,-0.184
0,0.608,0.879,1.991,0.484,0.245
0,0.071,-0.085,0.38,0.325,2.31
0,-0.06,0.16,-0.151,0.51,3.222
0,-0.762,2.318,0.98,0.595,0.433
1,-0.407,0.911,1.867,0.629,0.585
0,-0.079,0.129,-0.223,1.44,1.568
0,-0.277,0.264,-0.419,2.637,0.626
0,-0.072,0.148,0.181,0.562,1.453
0,-0.262,-0.544,2.029,2.108,0.435
0,-0.131,-0.262,1.606,1.569,1.487
0,1.194,0.529,0.403,0.266,0.061
0,0.0,-0.911,2.875,1.331,0.267
0,-1.052,-0.611,0.467,0.268,0.121
0,-0.06,-0.085,-0.209,1.009,1.023
0,0.0,0.71,0.635,0.609,0.221
1,1.181,1.074,2.555,0.874,0.211
0,-0.159,-0.26,-0.57,3.553,0.486
0,-0.415,1.085,0.847,1.294,0.214
1,-0.822,1.329,1.728,0.702,0.178
1,-0.503,1.641,1.56,0.82,1.317
1,0.583,1.095,1.581,0.671,0.596
0,-0.099,0.236,0.535,1.605,0.757
1,1.105,0.933,2.021,1.086,0.301
1,0.0,1.29,0.551,0.538,0.301
0,-0.104,-0.175,0.583,1.664,1.493
0,0.16,0.23,-0.461,2.393,1.253
0,-0.177,0.139,0.135,0.758,1.858
0,-0.589,2.193,0.955,1.866,0.298
1,-0.231,-0.601,1.896,1.133,0.597
1,-0.738,2.022,1.019,0.842,0.226
1,1.284,1.941,0.7,0.325,0.213
0,0.074,0.098,0.171,-0.224,2.744
0,-0.449,1.371,1.918,0.872,0.277
1,-0.601,0.783,1.608,1.368,0.381
0,1.126,0.97,1.81,1.531,0.352
1,1.975,1.266,0.977,0.51,0.213
0,-0.063,0.156,0.139,0.273,2.444
1,1.484,-0.581,1.397,1.077,0.602
0,-0.046,-0.071,0.154,-0.29,3.53
1,0.979,-0.353,1.248,1.578,0.997
0,-0.197,-0.473,1.5,1.624,0.597
0,0.393,-0.73,2.448,0.653,0.349
0,0.0,-0.074,-0.243,1.136,2.44
0,0.175,-0.201,-0.359,2.328,1.288
0,0.0,1.262,1.468,0.619,0.174
0,-0.135,-0.194,-0.441,3.172,0.763
0,-0.094,0.1,0.166,-0.213,2.866
0,1.15,1.505,0.52,0.333,0.101
0,-0.081,-0.148,-0.319,2.259,0.367
1,1.346,1.917,0.756,0.359,0.234
0,2.053,0.592,0.418,0.355,0.108
0,-0.133,-0.198,-0.454,3.026,0.816
0,-0.075,-0.127,-0.384,2.823,1.724
0,-0.316,-0.596,-0.779,1.097,1.295
0,0.307,-0.155,-0.342,2.373,1.196
0,-0.133,-0.179,-0.463,2.951,1.264
1,-0.145,-0.357,1.666,2.194,1.109
1,-0.174,0.533,1.502,3.148,0.374
1,-0.472,1.151,0.88,1.429,0.892
0,-0.376,1.239,0.938,2.044,0.749
0,0.337,-0.408,1.361,1.432,0.218
0,0.504,-0.232,-0.412,3.174,0.716
1,-0.168,-0.415,2.092,1.433,1.327
1,-0.831,-0.673,2.209,1.079,0.265
1,-0.673,0.89,1.582,1.029,0.76
0,0.0,-0.211,-0.561,1.667,0.845
1,0.619,0.733,1.504,1.633,0.776
0,2.719,-0.624,0.521,0.551,0.102
1,0.839,1.196,0.511,0.809,0.461
1,1.411,0.913,2.317,0.794,0.349
0,-0.333,1.303,0.539,1.922,1.509
0,-0.416,-0.794,2.382,1.304,0.262
1,1.138,1.194,1.575,0.539,0.522
0,-0.213,0.472,-0.451,2.943,1.146
0,1.695,1.007,0.421,0.267,0.135
1,0.776,1.743,0.8,0.497,0.118
1,1.043,1.058,2.084,0.951,0.813
1,1.923,-0.699,0.424,0.332,0.081
1,-0.698,2.463,1.876,0.378,0.497
0,0.867,-0.265,-0.374,1.931,1.526
0,0.0,-0.485,1.506,2.495,0.568
1,0.0,-0.969,0.695,0.652,0.15
1,0.892,1.57,0.574,0.452,0.111
0,0.386,0.635,0.802,2.919,0.915
0,-0.241,0.588,1.236,2.962,0.539
1,-0.683,1.141,1.954,0.391,0.403
1,1.148,0.998,1.734,0.936,0.264
0,-0.211,0.763,1.252,1.14,0.35
1,-0.298,0.515,1.811,1.068,0.697
0,0.143,0.265,0.36,1.535,1.4
0,-0.065,0.156,-0.301,1.547,0.643
0,-0.124,0.284,0.698,1.781,0.334
1,0.0,-0.23,0.264,0.402,0.108
0,-0.368,1.204,1.864,0.55,0.381
0,0.0,-0.863,2.961,1.589,0.288
0,-0.166,0.159,0.296,1.01,1.4
0,-0.535,-0.55,1.916,1.214,0.23
0,-0.736,2.29,0.62,0.33,0.256
0,-0.051,-0.118,0.374,0.771,2.384
0,-0.265,-0.193,-0.463,2.639,0.311
0,-0.315,-0.596,-0.78,1.097,1.293
0,0.986,1.089,1.79,0.551,0.356
0,0.0,0.441,0.371,0.281,0.093
0,0.535,1.183,2.131,0.966,0.397
0,-0.058,0.118,0.122,-0.255,2.832
1,-0.828,1.777,0.63,0.82,0.151
0,-0.072,0.096,0.162,0.544,2.205
0,-0.341,0.233,-0.373,2.511,0.364
0,0.553,1.21,2.168,0.602,0.286
1,0.698,0.449,-0.51,2.657,0.532
0,0.081,0.075,-0.12,0.77,1.018
1,0.0,1.985,1.525,0.629,0.396
0,0.0,2.045,0.52,0.442,0.128
0,-0.193,0.145,-0.108,0.57,1.908
1,1.297,1.07,1.828,0.653,1.014
0,0.0,0.441,1.0,2.06,-0.146
1,0.964,1.548,0.59,0.303,0.227
0,-0.919,2.025,0.453,0.369,0.14
1,0.0,2.03,0.66,0.794,0.125
0,-0.305,-0.213,-0.51,2.579,0.309
0,-0.361,-0.971,1.178,0.808,0.123
1,-0.517,-0.638,2.53,1.189,0.315
0,-0.228,0.816,1.284,2.179,1.017
0,-0.246,-0.238,-0.443,2.257,0.682
1,0.832,-0.693,2.077,-0.648,0.403
0,-0.184,0.482,1.442,1.247,0.175
0,-0.129,-0.353,1.604,0.384,2.712
1,0.0,-0.596,2.066,0.773,0.497
1,0.869,0.73,0.623,0.984,0.264
1,-0.833,2.028,0.743,0.447,0.123
0,0.0,0.523,-0.637,2.921,0.397
0,-0.439,0.867,0.976,2.09,0.301
0,0.216,0.237,-0.367,2.041,1.191
1,0.0,1.191,0.475,0.827,0.122
0,-0.259,0.348,-0.467,2.204,0.557
0,-0.1,-0.13,-0.193,0.578,1.721
1,0.0,1.26,2.142,1.029,0.257
0,-0.138,0.318,0.921,2.723,1.214
0,0.0,1.37,0.794,0.788,0.193
0,-0.893,2.135,0.499,0.416,0.158
0,-0.666,2.143,0.559,0.306,0.118
1,1.155,-0.51,0.449,0.458,0.136
0,0.774,0.487,-0.43,1.933,0.59
0,-0.266,0.247,-0.388,2.511,0.653
1,0.0,0.837,0.833,0.506,0.2
0,-0.781,1.996,1.064,0.472,0.099
0,-0.079,0.226,0.188,0.329,2.666
0,-0.404,1.316,0.837,1.935,0.965
1,1.835,0.978,2.039,0.67,0.316
0,0.0,0.629,1.212,2.019,0.268
1,0.758,0.941,2.491,0.691,0.423
0,-0.163,0.145,0.156,0.603,1.322
0,-0.489,1.052,1.438,1.764,0.231
1,1.483,-0.516,1.552,1.167,0.565
1,-0.431,1.224,1.108,1.225,0.61
0,-0.639,2.224,0.732,0.569,0.147
0,-0.623,1.914,0.848,0.4,0.363
1,-0.731,2.259,1.007,1.069,0.547
1,1.153,0.856,1.185,1.981,0.322
1,-0.487,0.918,1.153,0.565,0.104
0,-0.238,-0.636,2.069,1.072,0.209
1,0.893,1.374,2.656,0.725,0.269
0,0.436,-0.51,1.85,1.088,0.644
0,0.092,-0.101,-0.248,1.529,1.415
0,0.162,-0.238,-0.631,3.173,1.061
1,1.607,0.962,1.914,0.794,0.441
1,0.477,0.779,1.671,0.854,0.195
0,-0.08,0.095,0.125,0.36,2.496
0,-0.61,-0.714,2.266,0.838,0.139
0,0.0,-0.78,2.753,1.313,0.265
1,0.0,0.937,0.735,0.619,0.28
0,-0.158,0.134,0.152,0.751,1.836
1,0.642,-0.445,2.036,0.733,0.573
0,0.0,-0.682,2.162,2.033,0.478
0,-0.792,2.415,0.855,0.407,0.173
1,-0.349,1.509,1.564,1.572,0.493
1,1.1,1.54,0.743,0.577,0.388
0,-0.099,0.305,-0.413,1.57,0.473
1,1.371,1.423,0.358,0.351,0.499
1,-0.935,1.614,-0.866,0.351,0.205
0,0.0,0.775,0.543,0.448,0.144
0,-0.094,-0.254,1.064,0.57,3.087
1,1.426,1.204,0.647,0.551,0.24
0,-0.039,-0.08,-0.127,0.521,3.227
0,0.269,-0.397,1.688,0.282,2.317
0,-0.337,0.707,1.839,2.138,0.418
1,0.432,-0.56,1.901,0.408,0.564
0,0.487,0.78,1.713,0.92,0.573
0,0.181,-0.148,-0.347,2.506,1.098
0,0.0,-0.745,2.289,1.356,-0.158
0,0.0,0.427,0.324,0.389,0.079
0,-0.14,0.312,-0.485,2.481,0.271
0,-0.289,-0.652,2.403,1.797,0.34
1,0.0,2.066,0.731,0.394,0.143
0,0.078,0.09,0.158,-0.22,2.696
0,0.188,0.454,1.245,1.763,0.494
0,0.0,-0.842,2.931,1.01,0.334
0,-0.151,-0.222,-0.483,3.467,0.545
0,-0.074,0.171,0.37,1.73,1.379
0,0.0,-0.794,0.467,0.332,0.145
0,-0.274,-0.517,1.116,1.135,-0.251
1,1.246,1.861,0.637,0.376,0.215
0,-0.279,0.309,-0.549,2.236,0.353
1,-0.652,1.385,1.488,0.893,1.402
0,-0.097,0.22,0.461,1.714,0.293
0,0.076,-0.131,-0.298,1.371,1.312
0,0.524,-0.141,0.232,0.482,3.126
0,-0.111,0.285,-0.485,2.328,0.38
0,0.742,0.715,0.585,1.892,1.239
0,0.979,-0.46,-0.414,2.596,0.916
0,-0.363,-0.745,3.155,1.016,0.25
1,1.357,1.496,1.949,0.656,0.48
0,0.0,-0.564,1.142,-0.829,0.567
0,-0.139,-0.222,-0.568,2.921,0.69
0,1.145,1.419,0.449,0.326,0.096
0,-0.079,0.183,0.427,1.607,0.77
1,-0.757,1.737,1.548,0.546,0.786
0,0.052,0.086,-0.093,0.619,2.302
1,1.497,0.932,0.61,0.808,0.348
